epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_roc_auc
1,1.0077874157329836,0.549417220203033,0.9661864612647327,0.5571095571095571,0.3014510660161748,0.7701491649320924
2,0.8518003778807844,0.6244892843714751,0.825597588904272,0.63779231521167,0.48685364921697183,0.85332727291674
3,0.6498157873803891,0.7217445795212433,0.7920685886252113,0.6621550492518234,0.5990243983573724,0.8941429978792966
4,0.46234359488643817,0.810176713873919,0.7287207915645065,0.7259192420482743,0.6249834853776782,0.9159791309058625
5,0.331789075065442,0.8681539039979947,0.5431169209081218,0.7930671479058575,0.7176436287967882,0.9507179475536114
6,0.24320998594327325,0.9062037849354556,0.5113984983714418,0.8142717497556208,0.77881424941663,0.9582519980918797
7,0.1911892897672022,0.9276851735806492,0.48793486176384004,0.8299872170839913,0.795072630268403,0.9629020551961865
8,0.15582217580431879,0.9420228098759243,0.7124604838523159,0.7795322956613279,0.7537427620509933,0.9614309624033343
9,0.13343059736966847,0.9509712996616118,0.5106356385547655,0.8375817730656441,0.7953388356393537,0.9693370716981814
10,0.11434790990282112,0.9579646572252162,0.4834664695979473,0.8474321377547184,0.8171969870446272,0.9698896043185325
11,0.10366713266447607,0.9632284747462088,0.4624205959687843,0.8590119557861493,0.8261496026780797,0.9726579027305242
12,0.08737719259191566,0.9684672264694824,0.5404109835629737,0.8484848484848485,0.8159525983911244,0.9703842998830453
13,0.07997532212218032,0.9720265697455821,0.5476074013053694,0.8546507256184676,0.8067468988594758,0.9698124977703003
14,0.07302633860809252,0.9741320967539792,0.5913625600078212,0.850214301827205,0.8309624338635336,0.968074424716597
15,0.06758557500217079,0.9762376237623762,0.5091640956196196,0.852394916911046,0.8077378266028953,0.9713786081612887
16,0.062799043403426,0.9781426243890212,0.4612409294702584,0.8685615459809009,0.8565241868188529,0.978014351097837
17,0.05616480215400203,0.9806742699586415,0.41316094292457034,0.883825851567787,0.8506233282120421,0.9814590814150479
18,0.05473498445959475,0.9812006517107407,0.6652074594736095,0.8425445522219716,0.8392159793212912,0.9696869413937554
19,0.05015116126514315,0.9823787442035343,0.4244198920794184,0.8784871042935559,0.851757517400699,0.9828340018124285
20,0.04992525223397472,0.9834064419100138,0.39721336888634123,0.8893901797127604,0.873013724637803,0.9830985055420639
21,0.04398490690058586,0.9854618373229728,0.46077832999621776,0.8769080381983608,0.8375504715770603,0.978564743185298
22,0.04437466141656798,0.9856122321092868,0.5607658822160304,0.8611925708699902,0.8422900514109584,0.9769244790922021
23,0.041934586880556554,0.9855871663115678,0.32456948908418587,0.9105947815625235,0.8865494519285146,0.9873066793240334
24,0.038574157252502496,0.9869156535906756,0.3626953517489124,0.8977366719302203,0.8871878114506095,0.9847803741812318
25,0.03709256755233804,0.9873167063541797,0.47774769592678773,0.8793142341529439,0.8601010000655103,0.9810606301471394
26,0.036728029184324475,0.9885699962401303,0.4495667053404917,0.8851041431686593,0.8535943331931695,0.9815755308436893
27,0.03533742461117296,0.9887705226218825,0.32522141898286344,0.9104443943153621,0.8862843693052274,0.9863552638659646
28,0.03467028894142924,0.9880937460834691,0.3411345504788318,0.9069854876306489,0.8845353034432597,0.9868438837395044
29,0.031983513522759896,0.9887454568241635,0.32585845470915314,0.9117226859162343,0.8928690465450917,0.9877321122973465
30,0.0316169411799205,0.989798220328362,0.38298923460395273,0.9040529363110008,0.8675938761727829,0.9860988804314174
31,0.03008445529265733,0.989898483519238,0.39833346591661956,0.9001428678848034,0.8794699365220344,0.985566826753223
32,0.0285047835470584,0.9908509838325604,0.30281124637504286,0.9213474697345665,0.9132732343111571,0.9891011083865336
33,0.02688971301732156,0.9913272339892217,0.38487815990630453,0.9054816151590345,0.8749195815185804,0.9860821315637986
34,0.027765066665676047,0.9908008522371224,0.3939216550028103,0.9048048725468081,0.8790891342082882,0.9857087301512525
35,0.027799351073403263,0.9906755232485274,0.3874727098661455,0.9022482893450635,0.886913601341441,0.9860562392597279
36,0.025205062450646142,0.9922045369093871,0.39862474352944727,0.9120986540341379,0.8898214471503302,0.98552820085025
37,0.026298689532444686,0.9913021681915027,0.3639571075774833,0.9123994285284608,0.8995621534704412,0.9874922433221146
38,0.02496009516268107,0.99187868153904,0.3032244211746977,0.9236032784419881,0.9118428317307824,0.9903899091985189
39,0.02072490719253243,0.9932573004135856,0.31383803117327286,0.9242048274306339,0.9109565972527269,0.9895125965763691
40,0.026527191512578468,0.99187868153904,0.2938204419324559,0.9231521167005038,0.9159082478753009,0.9904403779217666
41,0.02159390660261483,0.9931570372227096,0.2704807073008839,0.9272125723738627,0.9121862408576848,0.9899600760438023
42,0.02206762095690119,0.9926807870660483,0.3422311219902944,0.9175877885555305,0.9043336874047636,0.9882753029812654
43,0.02205530108030391,0.9929815766386765,0.3243870000076999,0.9142040754943981,0.8946713169499484,0.9878088950833316
44,0.0211744059341359,0.9933074320090237,0.2940276069533694,0.9217986314760508,0.9059257984637334,0.9902941265495322
45,0.020793371517352433,0.9929815766386765,0.310563049934866,0.9193172418978871,0.9112115954574289,0.9897613065572184
46,0.019351651877449524,0.9932322346158666,0.26752902291603375,0.9316489961651252,0.9178313784841279,0.9916921189332341
47,0.021786625509701604,0.9937586163679659,0.328291229638006,0.9157831415895932,0.9121744916810759,0.9874973832117837
48,0.0190326509188017,0.9932322346158666,0.2801323559415877,0.9269869915031206,0.917000455925449,0.9903711793259472
49,0.018696329462473744,0.9940343401428751,0.3897478494637396,0.9063087450184224,0.8920590634967029,0.9855121330804325
50,0.019770896630733434,0.9936834189748088,0.30687057757371644,0.9258590871494097,0.9142075658661083,0.9907602986432128
51,0.018839478198177894,0.9937084847725279,0.28774246221841343,0.9278141213625084,0.9159152277085809,0.9911752404597397
52,0.01720088745075778,0.9948113798721644,0.2770608104938388,0.9287164448454771,0.9160000140547803,0.9911138617877014
53,0.01900929367006444,0.9938338137611229,0.33532349525932853,0.9202195653808557,0.9061389953315395,0.9890501887398504
54,0.016568579683950767,0.9945857876926933,0.27413389277095074,0.9284156703511542,0.9171979842526902,0.9921559150472392
55,0.01761257991551113,0.9942599323223461,0.2926610386379624,0.9275885404917663,0.9138239701259385,0.9896723845385156
56,0.016026703422406002,0.9949617746584785,0.4201982152856328,0.9114219114219114,0.885268542747902,0.9862262155538091
57,0.018028888282633857,0.9943351297155032,0.33414536939282935,0.9221745995939544,0.9139731272480367,0.9885682257176063
58,0.015894816942980575,0.9952374984333876,0.5140742404650505,0.8942777652455072,0.8739201399803859,0.9831174554351023
59,0.01663726405536193,0.9947111166812884,0.2677313028152279,0.9318745770358674,0.9132402301655542,0.9911746741546981
60,0.015027807450311174,0.9950369720516355,0.30255008180266413,0.9306714790585758,0.9151327690238716,0.9902772935856724
61,0.014852584601946148,0.9952374984333876,0.28622971512954304,0.9307466726821566,0.8958871341089815,0.9904841406701144
62,0.013737155876787378,0.9953126958265447,0.3135010693569631,0.927137378750282,0.9207026473578473,0.9894392332522062
63,0.014517753541197087,0.9955633538037348,0.3077114746237677,0.9248815700428603,0.9200969286646277,0.989404750880617
64,0.015356631314283276,0.9955633538037348,0.2876825012113691,0.9232273103240846,0.901304894614546,0.990804586646223
65,0.013383227003283536,0.995839077578644,0.3294296344370042,0.9253327317843447,0.9077478770550458,0.990103952458283
66,0.014795621597498837,0.9953878932197017,0.2576672416875065,0.9343559666140311,0.9223176530450917,0.9921020780008829
67,0.014877739695860133,0.9954129590174208,0.32640020690605087,0.9237536656891495,0.9080098425403176,0.9903888136045905
68,0.013484060014261914,0.995989472364958,0.30053785360334995,0.9287164448454771,0.9115471704674978,0.9894895985372545
69,0.013631025180293847,0.9955382880060157,0.2804151067535598,0.9312730280472216,0.9242347340027404,0.9920428594953293
70,0.012306112151244906,0.996089735555834,0.31665642301336516,0.9293931874577036,0.9167092868984644,0.9900922392612055
71,0.01289711669100687,0.9961899987467101,0.30896513198634507,0.9306714790585758,0.924124503010748,0.9914939558274296
72,0.013532921387404147,0.99593934076952,0.32960665797976774,0.9258590871494097,0.9116535695606253,0.9905783045390374
73,0.011576820302936858,0.9963905251284623,0.3068779258914584,0.9297691555756072,0.9197515462477213,0.9895396984496244
74,0.01398822322993105,0.995914274971801,0.23999637349094338,0.9400706820061658,0.9286633341597194,0.9934823748170697
