epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_roc_auc
1,1.1021808002514157,0.4711579145315218,1.1429926050576784,0.44711177794448614,0.13550338666815434,0.6867046504638026
2,1.04111793085111,0.5118236096093273,1.0648052737127993,0.48012003000750186,0.24759924081867726,0.7060951782684668
3,1.0135758721011912,0.5256452446993559,1.05598953480302,0.4966241560390098,0.2203053011957853,0.7181467471476894
4,0.9917819761186397,0.5468008086126651,1.0268281911963015,0.5236309077269318,0.25641523117075593,0.7461823560636824
5,0.9751873786725949,0.5536646137934277,1.036189244371201,0.5018754688672168,0.23928647214578783,0.7376290137051942
6,0.9596117710109984,0.5617977528089888,1.0186898146727348,0.5131282820705176,0.28544998071780425,0.7390162799920196
7,0.9462629255087933,0.5713882751163556,1.0139305101510554,0.5146286571642911,0.34647942075535065,0.743222243751257
8,0.9362262869821629,0.5774998824690893,1.000976225709164,0.5243810952738185,0.3101282326444192,0.7559168191489205
9,0.922687433658279,0.5875135160547224,1.0012102905110318,0.5202550637659414,0.34282325242086653,0.7610156919842034
10,0.9089869356201351,0.5928729255794274,1.001152235944738,0.5337584396099024,0.36384326725835175,0.7679967173541334
11,0.9024723259699114,0.5924498143011612,1.0127685178247325,0.5243810952738185,0.32246857244333416,0.7513086921665233
12,0.8896902502353692,0.6010060645949885,1.01130622289991,0.5101275318829708,0.334712493323081,0.7490855074120326
13,0.8740402147938169,0.6115368341873912,1.0468112266966927,0.5168792198049512,0.3590216337348212,0.7307492306974502
14,0.8621825626771735,0.617413379718866,1.0337854089007195,0.5251312828207052,0.3170390967455655,0.7564531999476942
15,0.846581110448888,0.6220205914155423,1.031874121711027,0.5176294073518379,0.3256907484794955,0.7400223549213936
16,0.831265172743841,0.6324573362794415,1.059301243897944,0.5341335333833458,0.35063817628056293,0.7309779052047197
17,0.813832414771756,0.6451036622631752,1.0417413963738547,0.5176294073518379,0.38510166765619924,0.7403065095796273
18,0.7971935511548879,0.6499929481453622,1.1315571330851035,0.5007501875468867,0.3183606486227215,0.7333985798265639
19,0.7799263951063414,0.6627803112218513,1.1162291136524862,0.5266316579144786,0.3679656154819805,0.73834981653142
20,0.7566929200400497,0.6720887593437074,1.1213739755362921,0.5067516879219804,0.31787540757561233,0.7155210289267163
21,0.7395425867694742,0.6795167128954915,1.130653940459793,0.5030007501875469,0.3174719527039676,0.7209098168500874
22,0.7150887215789263,0.692680174885995,1.1342118079735655,0.5176294073518379,0.3361561399279286,0.715598090959342
23,0.6921024065762289,0.7028818579286352,1.13103696384201,0.5161290322580645,0.37408438431260427,0.7329890711957182
24,0.6693077724360258,0.7131775656997791,1.2223678181606044,0.5127531882970743,0.3842011015278845,0.7191109221843186
25,0.6483417128251148,0.7244135207559588,1.1602128299661623,0.4988747186796699,0.33270482775162563,0.7173006904580093
26,0.6201156234069815,0.7409618729725918,1.2524545232961701,0.4831207801950488,0.3347513660016498,0.694302813817613
27,0.6042178346771575,0.7447228621127356,1.2256878473127326,0.5071267816954238,0.33891342195785923,0.7171477681234035
28,0.5733963913263183,0.7601429175873254,1.3588169939698622,0.5093773443360841,0.3335397331432927,0.7141339288749057
29,0.5458406149797416,0.7731183301208218,1.4563719016309082,0.4932483120780195,0.306736209253883,0.7035912866822163
30,0.5272273641312768,0.7792769498378074,1.4383710421571496,0.4932483120780195,0.32696367367619006,0.6970175707150761
31,0.7291743131440706,0.6728409571717362,1.1488258879791053,0.4737434358589647,0.1891796087068396,0.5847710519670156
32,1.0715689003834643,0.491843354802313,1.0824441244435865,0.4778694673668417,0.1949244494495787,0.6895148896859351
33,1.0408368847231273,0.5104132386817734,1.0614920125719487,0.48799699924981244,0.2586234847733559,0.7100858546047661
34,1.0462729053971216,0.5142682525504207,1.1062761839403752,0.46661665416354087,0.18822106954101214,0.6656290767390352
35,0.9275254082384962,0.5819660570730102,1.1112067269277321,0.5101275318829708,0.27765133810808007,0.7109201202731641
36,0.6489059795535708,0.7226270509143905,1.3135523493810426,0.48499624906226557,0.32602487725097856,0.6956335380111016
37,0.972943337672823,0.5533825396079168,1.1384193877572863,0.4339834958739685,0.12255868629574869,0.601085791126495
38,1.082470275822101,0.4821588077664426,1.1194047713226067,0.4714928732183046,0.20148709071751222,0.6304351689111017
39,1.0696508365470776,0.49588641812796763,1.1072040849043208,0.4654913728432108,0.20852008142949674,0.6461062961526013
40,1.051893067580734,0.5126698321658596,1.1318058323699196,0.46811702925731435,0.202471662626769,0.6188003940274578
41,1.0527718416653995,0.5103662263175215,1.0977197383814796,0.4797449362340585,0.2068388409092944,0.682159792186557
42,1.0209178806253552,0.5287010483757228,1.0663680486543146,0.4857464366091523,0.242571291701256,0.700681746107674
43,0.9920990152361475,0.5451083634996003,1.0587793011819162,0.4924981245311328,0.2813011623989795,0.7149436407070577
44,0.964430712397078,0.5607634807954492,1.029810101844633,0.5105026256564141,0.2968736566369761,0.728978474400642
45,0.9475900656407724,0.5718583987588736,1.1127213580395525,0.46811702925731435,0.20759320122444472,0.7051971208498993
46,0.9548813808306749,0.5679563725259743,1.0355911814710383,0.48424606151537886,0.2944582042135682,0.7283950355129118
47,0.8904544897540366,0.6045790042781252,1.0983269107762084,0.5255063765941486,0.28483590027046396,0.7449531068776511
48,0.7803108339377841,0.6632974472286212,1.1872379330880465,0.4932483120780195,0.32748747830367764,0.7070741567006434
49,0.6884153886272565,0.7044332659489446,1.3044286804456775,0.48612153038259565,0.3672764347287036,0.6864690190781313
50,0.6199306404059318,0.7396455267735415,1.2885228277862475,0.5018754688672168,0.3144879346006106,0.7008368375781137
