epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_roc_auc
1,1.7017456741466874,0.24253665872916405,1.4291582909443565,0.10384239416497482,0.043953793173363745,0.5830547408671458
2,1.5912410829640642,0.30690562727158793,1.4518437910119397,0.30348146477178733,0.13955480549080157,0.5895635166987152
3,1.5713232315397903,0.32578017295400424,1.5290355446087847,0.10797804346191443,0.047959224203420595,0.5813756706174206
4,1.5616047473252006,0.33064293771149267,1.5795411120160952,0.16565155274832694,0.11750990803380841,0.5935259410707258
5,1.5560589410141457,0.34753728537410705,1.3895358095241495,0.39296187683284456,0.17879226942575588,0.6119569240587176
6,1.55034047498905,0.32575510715628525,1.2533639458500627,0.45281600120309795,0.1571428474532586,0.6223110998319654
7,1.5460058932466336,0.3241759618999875,1.3283144448321424,0.4131137679524776,0.19336055954960701,0.6258522928700692
8,1.5357549576670293,0.3355057024689811,1.4058991060264847,0.3225054515377096,0.2137801881032352,0.626647998700995
9,1.5202641180604752,0.331294648452187,1.394868669119784,0.35777126099706746,0.23251525950070331,0.6389390370201987
10,1.5195922193827225,0.3297155031958892,1.4850013481063837,0.28032182870892547,0.19523451610255677,0.6277196575789851
11,1.513225533592027,0.3230981325980699,1.4811241542838536,0.27866756899014966,0.20376650266314478,0.6323290280376582
12,1.502669711524733,0.3214187241508961,1.384467305460499,0.3284457478005865,0.21853374454808255,0.6369275573025119
13,1.4890573697186364,0.32334879057526006,1.4794851911633577,0.26986991503120533,0.19725429628094343,0.6388427785465469
14,1.4955441431706973,0.3161298408321845,1.4363546836500787,0.34980073689751107,0.2113492681600309,0.6341013976790489
15,1.4881477308924715,0.3288883318711618,1.395286324938685,0.3616813294232649,0.21128130403417927,0.6391190673077206
16,1.4779579375199259,0.31976438150144126,1.5186221503263058,0.23851417399804498,0.15890994170183656,0.6339994678013544
17,1.4703415043925654,0.323273593182103,1.3868420127639467,0.3386720806075645,0.22586469381358532,0.6444664266358388
18,1.4612477446038676,0.3150018799348289,1.3447302438789888,0.3613053613053613,0.22981979276507997,0.6435991503159496
19,1.4674867061792363,0.3178593808747963,1.2995542515237597,0.3922851342206181,0.25787222780833235,0.6489085933396606
20,1.4534259057430445,0.3198145130968793,1.388660364889975,0.3327317843446876,0.18875466209607894,0.6485168953451618
21,1.4457459859971131,0.3271086602331119,1.3102367938268507,0.34934957515602677,0.25348832224535506,0.6461629774481963
22,1.4433345619486841,0.32174457952124325,1.3606837973826649,0.34679299195428226,0.24341170470716075,0.6456470249392788
23,1.4473472848992133,0.3218699085098383,1.4736968035070115,0.26528310399278143,0.187093022667104,0.6469548262254694
24,1.4420949897994402,0.32981576638676524,1.459142346921402,0.26054590570719605,0.21167870579500123,0.6476151039340372
25,1.422992206085952,0.32693319964907885,1.2557439373277957,0.4425144747725393,0.24676843210045057,0.6501356989553657
26,1.4254414324713225,0.32490287003383883,1.4264533936784665,0.320775998195353,0.1956520393185577,0.6409047114017199
27,1.4253512149676446,0.3218197769144003,1.419416166434692,0.2794195052259568,0.2187253054600448,0.6524781788544363
28,1.418502064022538,0.3296904373981702,1.3387902868323796,0.3831115121437702,0.21286091013003264,0.6592485828144914
29,1.4163097028221936,0.3219701717007144,1.3598312201988645,0.34017595307917886,0.22967158961201153,0.6605209970849882
30,1.4112029526493337,0.3234239879684171,1.3411206067957477,0.3605534250695541,0.2232176310419372,0.6599563497852114
31,1.4102265314823375,0.32435142248402055,1.3972036048284786,0.2999473644634935,0.21134269803158903,0.6514150852725449
32,1.4064963523091671,0.31750845970673014,1.2738219375350044,0.40920369952628016,0.23537009578334475,0.6538392302011947
33,1.4023607780258374,0.3244015540794586,1.34124906171183,0.32754342431761785,0.24775221749148518,0.6608462783777457
34,1.3968288440754546,0.3240255671136734,1.4461461257572434,0.25385367320851193,0.21337591535628192,0.6539404329376481
35,1.3988500080068005,0.32292267201403685,1.360624600370196,0.34995112414467255,0.24296824278405996,0.6600147457093467
36,1.385243790641825,0.32369971174332623,1.2191609012891462,0.42612226483194227,0.2841842480014632,0.6668525818578598
37,1.3750568375519934,0.32695826544679785,1.3806178595161194,0.30851943755169564,0.21764929759249677,0.6564513171851367
38,1.3826544515828707,0.32783556836696326,1.394352940574016,0.3201744492067073,0.21373209889200728,0.6589711288796648
39,1.3785353594427494,0.32334879057526006,1.3313690644071035,0.3701030152643056,0.2405100472659954,0.6625298675226612
40,1.3694517220033262,0.3254543175836571,1.2734792956966001,0.3955936536581698,0.2316101538296317,0.665687489463011
