epoch,train_loss,train_acc,val_loss,val_acc,val_f1,val_roc_auc
1,1.6649152046957316,0.3242278441719696,1.321379426103201,0.4,0.16328765771654805,0.6838558700978482
2,1.5545860103211675,0.3836722023901909,1.1529489884465378,0.4956521739130435,0.20613414223120996,0.6761628752139183
3,1.5180876873006883,0.37870557193853793,1.214512747118932,0.45962732919254656,0.21170119679388702,0.6744603863507813
4,1.492026170421679,0.3950023281080242,1.2088530836638456,0.4,0.18160620814045428,0.7076752734096798
5,1.457062613532981,0.40540121061617257,1.389088257203191,0.36770186335403726,0.21854148634301152,0.6105798440630592
6,1.4808787023282912,0.3932950488902685,1.2602831002347958,0.4546583850931677,0.16451355661881978,0.6531483720601585
7,1.4356469144625785,0.4077293186403849,1.2570051637495527,0.368944099378882,0.21049537693736667,0.6546534985831819
8,1.3904667689843557,0.4109886698742822,1.2244712417910557,0.4422360248447205,0.22746772551464728,0.6469159871452576
9,1.3738473406049678,0.41471364271302186,1.388078488770479,0.39627329192546584,0.24286858102161019,0.6028672586347054
10,1.3611509836406492,0.421853173987273,1.2693941738294519,0.39751552795031053,0.21247714285576116,0.6839155608681183
11,1.3230381406891074,0.4210771379792022,1.2724074704306467,0.43478260869565216,0.22099775208734745,0.5949483988872954
12,1.324760800652783,0.4275958404469967,1.3152352410073607,0.39006211180124223,0.24172817849602138,0.59311862158161
13,1.2976317234555887,0.43054477727766566,1.3820823106706512,0.3552795031055901,0.19069199795862496,0.6263535725875025
14,1.2781367031254607,0.42619897563246933,1.3406996001367983,0.3937888198757764,0.22946540081741523,0.623064706529707
15,1.2412752469430035,0.42309483160018624,1.2633003605078466,0.4335403726708075,0.2563189607366314,0.6496930397886662
16,1.2364670393464359,0.4356666149309328,1.2700767055061293,0.4472049689440994,0.2558258508417893,0.6209931109834741
17,1.2216080364355033,0.44311656060841226,1.4564956570263976,0.391304347826087,0.2249310558504985,0.5994763305982198
18,1.1953513608777373,0.45087692068912,1.5087981538002535,0.28074534161490683,0.1820283404935324,0.6206281699359111
19,1.1472661092602168,0.44885922706813597,1.3243352617536273,0.40993788819875776,0.2166077332410239,0.6091388931997848
20,1.144994323369825,0.4645351544311656,1.3279642738910935,0.41739130434782606,0.258928018538318,0.58714300171676
21,1.0933906588146596,0.46701846965699206,1.3662882781176833,0.39751552795031053,0.23731030828410732,0.5117876231535027
22,1.0919076225022324,0.4724507217134875,1.552773822464558,0.3093167701863354,0.23364020046168213,0.5733058388348022
23,1.0362849460613204,0.4741580009312432,1.4066555200896649,0.3453416149068323,0.2456699296719828,0.5997578471331516
24,1.0705011563513491,0.48548812664907653,1.396306778925546,0.3875776397515528,0.24241426440632616,0.5615395961591025
25,1.0654589477374319,0.4822287754151793,1.228305428664877,0.4496894409937888,0.2548131934770569,0.626857550135428
26,0.9953191565112929,0.4948005587459258,1.3987086989124369,0.39254658385093166,0.24926824622985205,0.5621485950560398
27,0.9765738989558258,0.4882818562781313,1.5362534662211162,0.3987577639751553,0.22829599033023995,0.5954336463728607
28,0.9860450445671324,0.4979047027782089,1.3825268176771839,0.41490683229813663,0.2363665883489363,0.5788623213420417
29,0.9834579856022349,0.5024057116250193,1.3958713558149634,0.4074534161490683,0.2209208276785183,0.5821820195683375
30,0.9383893740365876,0.519012882197734,1.5427435098967937,0.37142857142857144,0.21509452494527123,0.5851178659249188
